Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Bond Fund,71493851914,661167812.4,108.1327,108.1327,108.1327,2/24/2021
Bond Fund,71296147621,659568462.7,108.0951,108.0951,108.0951,2/23/2021
Bond Fund,70807840072,655278849.6,108.0576,108.0576,108.0576,2/22/2021
Bond Fund,70495762086,653103444.2,107.9397,107.9397,107.9397,2/19/2021
Bond Fund,70090785798,649569736.3,107.9034,107.9034,107.9034,2/18/2021
Bond Fund,69928223002,648282251.4,107.8669,107.8669,107.8669,2/17/2021
Bond Fund,69792751696,647246042.7,107.8303,107.8303,107.8303,2/16/2021
Bond Fund,69826872303,647804383.7,107.7901,107.7901,107.7901,2/15/2021
Bond Fund,69752796123,647745054.4,107.6856,107.6856,107.6856,2/12/2021
Bond Fund,69716061491,647625018.4,107.6488,107.6488,107.6488,2/11/2021
Bond Fund,69537240091,646184615.5,107.612,107.612,107.612,2/10/2021
Bond Fund,69455757000,645648621.9,107.5752,107.5752,107.5752,2/9/2021
Bond Fund,68939963815,643305315.6,107.1652,107.1652,107.1652,2/8/2021
Bond Fund,68981819634,644374147.4,107.0524,107.0524,107.0524,2/5/2021
Bond Fund,68882713531,643674145.1,107.0149,107.0149,107.0149,2/4/2021
Bond Fund,68776466207,642907393.7,106.9773,106.9773,106.9773,2/3/2021
Bond Fund,67871571445,634667813.3,106.9403,106.9403,106.9403,2/2/2021
Bond Fund,67492267403,631348553.5,106.9018,106.9018,106.9018,2/1/2021
Bond Fund,67998225762,630841269.6,107.7898,107.7898,107.7898,1/29/2021
Bond Fund,67758273900,628839953.1,107.7512,107.7512,107.7512,1/28/2021
Bond Fund,67415528128,625875871.7,107.7139,107.7139,107.7139,1/27/2021
Bond Fund,67295342835,624976428.9,107.6766,107.6766,107.6766,1/26/2021
Bond Fund,66762263010,620240856.5,107.6393,107.6393,107.6393,1/25/2021
Bond Fund,66589829319,619284878.6,107.527,107.527,107.527,1/22/2021
Bond Fund,66596553339,619565095.4,107.4892,107.4892,107.4892,1/21/2021
Bond Fund,66384440533,617806704.8,107.4518,107.4518,107.4518,1/20/2021
Bond Fund,65952330171,614000786.2,107.4141,107.4141,107.4141,1/19/2021
Bond Fund,65538552695,610363019.1,107.3763,107.3763,107.3763,1/18/2021
Bond Fund,66412407608,619161120,107.2619,107.2619,107.2619,1/15/2021
Bond Fund,66048537976,615983562.1,107.2245,107.2245,107.2245,1/14/2021
Bond Fund,65946050835,615245873.1,107.1865,107.1865,107.1865,1/13/2021
Bond Fund,65671770518,613101938.6,107.114,107.114,107.114,1/11/2021
Bond Fund,65481527408,611960488.6,107.0029,107.0029,107.0029,1/8/2021
Bond Fund,64503109067,603018546.7,106.967,106.967,106.967,1/7/2021
Bond Fund,64117181438,599627591,106.9283,106.9283,106.9283,1/6/2021
Bond Fund,63911023600,597909691.4,106.8908,106.8908,106.8908,1/5/2021
Bond Fund,63496748481,594244339.9,106.8529,106.8529,106.8529,1/4/2021
Bond Fund,63929897106,593583339.7,107.7016,107.7016,107.7016,12/31/2020
Bond Fund,63728372890,591919777.9,107.6639,107.6639,107.6639,12/30/2020
Bond Fund,63280434691,587953532.5,107.6283,107.6283,107.6283,12/29/2020
Bond Fund,62945631709,585044927.6,107.5911,107.5911,107.5911,12/28/2020
Bond Fund,62868363679,585140655.8,107.4415,107.4415,107.4415,12/24/2020
Bond Fund,62699654939,583773367.4,107.4041,107.4041,107.4041,12/23/2020
Bond Fund,62576654840,582831426.1,107.3666,107.3666,107.3666,12/22/2020
Bond Fund,62302596844,580474918.5,107.3304,107.3304,107.3304,12/21/2020
Bond Fund,62302596844,580474918.5,107.3304,107.3304,107.3304,12/20/2020
Bond Fund,62199693831,580122559.2,107.2182,107.2182,107.2182,12/18/2020
Bond Fund,62059229624,579004257.6,107.1827,107.1827,107.1827,12/16/2020
Bond Fund,61449417201,573508688.2,107.1464,107.1464,107.1464,12/15/2020
Bond Fund,61073614858,570196908.5,107.1097,107.1097,107.1097,12/14/2020
Bond Fund,60938563451,569130561.3,107.0731,107.0731,107.0731,12/13/2020
Bond Fund,60547676415,566062953.4,106.9628,106.9628,106.9628,12/10/2020
Bond Fund,60335725196,564276202,106.9259,106.9259,106.9259,12/9/2020
Bond Fund,60124232099,562687924.9,106.8518,106.8518,106.8518,12/7/2020
Bond Fund,59887291213,560666271.6,106.8145,106.8145,106.8145,12/6/2020
Bond Fund,59855133214,560953783.7,106.7024,106.7024,106.7024,12/3/2020
Bond Fund,59474241652,557576699.8,106.6656,106.6656,106.6656,12/2/2020
Bond Fund,59087995870,554150283.3,106.6281,106.6281,106.6281,12/1/2020
Bond Fund,58821794081,551848772.6,106.5904,106.5904,106.5904,11/30/2020
Bond Fund,59245551263,550853654.6,107.5523,107.5523,107.5523,11/29/2020
Bond Fund,58785366559,547150743.2,107.4391,107.4391,107.4391,11/26/2020
Bond Fund,58641221504,546002380.5,107.401,107.401,107.401,11/25/2020
Bond Fund,58488493877,544773138,107.363,107.363,107.363,11/24/2020
Bond Fund,58379153848,543948445.1,107.3248,107.3248,107.3248,11/23/2020
Bond Fund,58109705719,541636034.8,107.2855,107.2855,107.2855,11/22/2020
Bond Fund,57984453839,541047573.6,107.1707,107.1707,107.1707,11/19/2020
Bond Fund,57799620773,539511955.5,107.1332,107.1332,107.1332,11/18/2020
Bond Fund,57622760474,538053049.5,107.0949,107.0949,107.0949,11/17/2020
Bond Fund,57733003393,539278530.1,107.056,107.056,107.056,11/16/2020
Bond Fund,57509320762,537381608.6,107.0177,107.0177,107.0177,11/15/2020
Bond Fund,57297183536,535965452.9,106.9046,106.9046,106.9046,11/12/2020
Bond Fund,57258356553,535791623.1,106.8668,106.8668,106.8668,11/11/2020
Bond Fund,57350830066,536847785.1,106.8288,106.8288,106.8288,11/10/2020
Bond Fund,56972297497,533492747.7,106.7911,106.7911,106.7911,11/9/2020
Bond Fund,56785221420,531928331.7,106.7535,106.7535,106.7535,11/8/2020
Bond Fund,56597727829,530692909.1,106.6487,106.6487,106.6487,11/5/2020
Bond Fund,56143346472,526619029,106.6109,106.6109,106.6109,11/4/2020
Bond Fund,56006401913,525508829.3,106.5756,106.5756,106.5756,11/3/2020
Bond Fund,55582234843,521704818.5,106.5396,106.5396,106.5396,11/2/2020
Bond Fund,55462443706,520756532.3,106.5036,106.5036,106.5036,11/1/2020
Bond Fund,56071038003,522122798.4,107.3905,107.3905,107.3905,10/29/2020
Bond Fund,55167193635,521668844.6,105.7514,105.7514,105.7514,10/26/2020
Bond Fund,54813786914,518511236.5,105.7138,105.7138,105.7138,10/25/2020
Bond Fund,54688834543,517884927.5,105.6004,105.6004,105.6004,10/22/2020
Bond Fund,54385885130,515014870.2,105.5633,105.5633,105.5633,10/21/2020
Bond Fund,54113198106,512806582.2,105.5236,105.5236,105.5236,10/20/2020
Bond Fund,53946743617,511409699.6,105.4864,105.4864,105.4864,10/19/2020
Bond Fund,53881890195,510977475.6,105.4487,105.4487,105.4487,10/18/2020
Bond Fund,53763145134,510393641.8,105.3366,105.3366,105.3366,10/15/2020
Bond Fund,53628318730,509294705.7,105.2992,105.2992,105.2992,10/14/2020
Bond Fund,53570597873,509109471.9,105.2241,105.2241,105.2241,10/12/2020
Bond Fund,53304995155,506765879.4,105.1866,105.1866,105.1866,10/11/2020
Bond Fund,53266827172,506946859.1,105.0738,105.0738,105.0738,10/8/2020
Bond Fund,53140416750,505924742.2,105.0362,105.0362,105.0362,10/7/2020
Bond Fund,52983109313,504603189.5,104.9996,104.9996,104.9996,10/6/2020
Bond Fund,52767584758,502726707.9,104.9628,104.9628,104.9628,10/5/2020
Bond Fund,52635877397,501648516.1,104.9258,104.9258,104.9258,10/4/2020
Bond Fund,52596113775,501800879.2,104.8147,104.8147,104.8147,10/1/2020
Bond Fund,51951932018,495828125.2,104.7781,104.7781,104.7781,9/30/2020
Bond Fund,52323770331,494812951.5,105.7445,105.7445,105.7445,9/29/2020
Bond Fund,52121122827,493071781.5,105.707,105.707,105.707,9/28/2020
Bond Fund,51923963894,491381826.8,105.6693,105.6693,105.6693,9/27/2020
Bond Fund,51853568967,491227309.4,105.5592,105.5592,105.5592,9/24/2020
Bond Fund,51636589895,489355016.5,105.5197,105.5197,105.5197,9/23/2020
Bond Fund,51650954025,489662335.9,105.4828,105.4828,105.4828,9/22/2020
Bond Fund,51262135857,486145509.6,105.4461,105.4461,105.4461,9/21/2020
Bond Fund,51171920211,485461205.4,105.4089,105.4089,105.4089,9/20/2020
Bond Fund,51074285380,485046477.3,105.2977,105.2977,105.2977,9/17/2020
Bond Fund,51020468238,484706160.1,105.2606,105.2606,105.2606,9/16/2020
Bond Fund,50936774278,484081627.3,105.2235,105.2235,105.2235,9/15/2020
Bond Fund,50922902236,484121026.2,105.1863,105.1863,105.1863,9/14/2020
Bond Fund,50610805400,481323969.8,105.1491,105.1491,105.1491,9/13/2020
Bond Fund,50388223733,479717022.1,105.0374,105.0374,105.0374,9/10/2020
Bond Fund,50316520792,479201927.7,105.0007,105.0007,105.0007,9/9/2020
Bond Fund,50240097026,478473771.7,104.9639,104.9639,104.9639,9/8/2020
Bond Fund,50087508011,477355244.3,104.9271,104.9271,104.9271,9/7/2020
Bond Fund,50035336906,477020202.1,104.8914,104.8914,104.8914,9/6/2020
Bond Fund,49875103566,475994595.3,104.7808,104.7808,104.7808,9/3/2020
Bond Fund,49596016041,473497575.3,104.744,104.744,104.744,9/2/2020
Bond Fund,49211583623,469994568.7,104.7067,104.7067,104.7067,9/1/2020
Bond Fund,49161392335,469680541.6,104.6699,104.6699,104.6699,8/31/2020
Bond Fund,49224401354,465974190.8,105.6376,105.6376,105.6376,8/30/2020
Bond Fund,48929605249,463682225,105.524,105.524,105.524,8/27/2020
Bond Fund,48804428188,462659395.7,105.4867,105.4867,105.4867,8/26/2020
Bond Fund,48725502052,462074689,105.4494,105.4494,105.4494,8/25/2020
Bond Fund,48306448782,458262274.4,105.4122,105.4122,105.4122,8/24/2020
Bond Fund,48083740177,456312204.5,105.3747,105.3747,105.3747,8/23/2020
Bond Fund,47692909149,453083056.2,105.2631,105.2631,105.2631,8/20/2020
Bond Fund,47454189462,450978299.7,105.225,105.225,105.225,8/19/2020
Bond Fund,47225432063,449128877.5,105.149,105.149,105.149,8/18/2020
Bond Fund,47257032146,449267157.5,105.1869,105.1869,105.1869,8/18/2020
Bond Fund,47054017199,447645490.7,105.1145,105.1145,105.1145,8/17/2020
Bond Fund,46570239320,443517683.1,105.002,105.002,105.002,8/13/2020
Bond Fund,46146102534,439606997.5,104.9713,104.9713,104.9713,8/12/2020
Bond Fund,45883283955,437268462.9,104.9316,104.9316,104.9316,8/11/2020
Bond Fund,45764661583,436293458.2,104.8942,104.8942,104.8942,8/10/2020
Bond Fund,45652256284,435371959.2,104.8581,104.8581,104.8581,8/9/2020
Bond Fund,45196811516,431475345.6,104.7495,104.7495,104.7495,8/6/2020
Bond Fund,44682879562,426716919.7,104.7132,104.7132,104.7132,8/5/2020
Bond Fund,43591278750,416436179.9,104.677,104.677,104.677,8/4/2020
Bond Fund,42966862693,410615906.9,104.64,104.64,104.64,8/3/2020
Bond Fund,42900999379,410084433.4,104.615,104.615,104.615,8/2/2020
Bond Fund,43153850032,409186389.9,105.4626,105.4626,105.4626,7/29/2020
Bond Fund,42540514551,403512632.7,105.4255,105.4255,105.4255,7/28/2020
Bond Fund,42503610346,403306310.6,105.3879,105.3879,105.3879,7/27/2020
Bond Fund,42459211075,403028997.7,105.3503,105.3503,105.3503,7/26/2020
Bond Fund,42194701060,400947156.8,105.2376,105.2376,105.2376,7/23/2020
Bond Fund,42114337239,400327079.6,105.1998,105.1998,105.1998,7/22/2020
Bond Fund,41932404052,398740598.5,105.1621,105.1621,105.1621,7/21/2020
Bond Fund,41785198883,397474505.4,105.1267,105.1267,105.1267,7/20/2020
Bond Fund,41794142559,397702765.5,105.0889,105.0889,105.0889,7/19/2020
Bond Fund,41636046578,396629839.3,104.9746,104.9746,104.9746,7/16/2020
Bond Fund,41596073197,396392185.1,104.9367,104.9367,104.9367,7/15/2020
Bond Fund,41439923869,395046846.5,104.8988,104.8988,104.8988,7/14/2020
Bond Fund,41121111199,392149198.1,104.8609,104.8609,104.8609,7/13/2020
Bond Fund,40850750989,389712045.8,104.8229,104.8229,104.8229,7/12/2020
Bond Fund,40753535051,389211973,104.7078,104.7078,104.7078,7/9/2020
Bond Fund,40685078268,388700338.1,104.6695,104.6695,104.6695,7/8/2020
Bond Fund,40648637393,388495522.8,104.6309,104.6309,104.6309,7/7/2020
Bond Fund,40367744687,386075228.5,104.5593,104.5593,104.5593,7/5/2020
Bond Fund,40184816026,384755419.9,104.4425,104.4425,104.4425,7/2/2020
Bond Fund,40005307192,383180772.3,104.4032,104.4032,104.4032,7/1/2020
Bond Fund,39871996927,382042555.1,104.3653,104.3653,104.3653,6/30/2020
Bond Fund,40139412652,381095640.7,105.3263,105.3263,105.3263,6/29/2020
Bond Fund,39945149258,379391294.9,105.2875,105.2875,105.2875,6/28/2020
Bond Fund,39524284018,375809393.8,105.1711,105.1711,105.1711,6/25/2020
Bond Fund,39375477277,374531087.7,105.1327,105.1327,105.1327,6/24/2020
Bond Fund,39417959451,375074275.4,105.0937,105.0937,105.0937,6/23/2020
Bond Fund,39315538187,374236784.7,105.0552,105.0552,105.0552,6/22/2020
Bond Fund,39154224553,372837950.3,105.0167,105.0167,105.0167,6/21/2020
Bond Fund,38973832054,371530021.8,104.9009,104.9009,104.9009,6/18/2020
Bond Fund,38870156897,370681407.5,104.8614,104.8614,104.8614,6/17/2020
Bond Fund,38768549341,369849011.2,104.8226,104.8226,104.8226,6/16/2020
Bond Fund,38706627420,369394015.4,104.7841,104.7841,104.7841,6/15/2020
Bond Fund,38656110328,369048628.1,104.7453,104.7453,104.7453,6/14/2020
Bond Fund,38487133637,367844036.5,104.6289,104.6289,104.6289,6/11/2020
Bond Fund,38486549836,367975759.4,104.5899,104.5899,104.5899,6/10/2020
Bond Fund,38460714543,367865173.4,104.5511,104.5511,104.5511,6/9/2020
Bond Fund,38217157133,365670779.5,104.5125,104.5125,104.5125,6/8/2020
Bond Fund,37974861601,363488120.7,104.4735,104.4735,104.4735,6/7/2020
Bond Fund,37941514867,363606863.2,104.3476,104.3476,104.3476,6/4/2020
Bond Fund,37831324972,362697795.7,104.3054,104.3054,104.3054,6/3/2020
Bond Fund,37578288213,360415949.7,104.2637,104.2637,104.2637,6/2/2020
Bond Fund,37433869312,359166889.3,104.2242,104.2242,104.2242,6/1/2020
Bond Fund,37265149753,357692214.3,104.1822,104.1822,104.1822,5/31/2020
Bond Fund,37355063999,355575954.1,105.0551,105.0551,105.0551,5/28/2020
Bond Fund,37342278356,355597470.5,105.0128,105.0128,105.0128,5/27/2020
Bond Fund,37249050542,354857756.4,104.969,104.969,104.969,5/26/2020
Bond Fund,36976077590,352399442.3,104.9266,104.9266,104.9266,5/25/2020
Bond Fund,36830517215,351573533.4,104.7591,104.7591,104.7591,5/21/2020
Bond Fund,36584105947,349364964.3,104.716,104.716,104.716,5/20/2020
Bond Fund,36612209193,349765845.9,104.6763,104.6763,104.6763,5/19/2020
Bond Fund,36482030309,348652625.7,104.6372,104.6372,104.6372,5/18/2020
Bond Fund,36134855264,345460409.6,104.5991,104.5991,104.5991,5/17/2020
Bond Fund,35743883653,342098404,104.4842,104.4842,104.4842,5/14/2020
Bond Fund,35639328520,341227593.9,104.4445,104.4445,104.4445,5/13/2020
Bond Fund,35616650081,341137805.7,104.4055,104.4055,104.4055,5/12/2020
Bond Fund,35424425312,339422196.3,104.3668,104.3668,104.3668,5/11/2020
Bond Fund,35351401911,338848887.3,104.3279,104.3279,104.3279,5/10/2020
Bond Fund,35178269629,337564085.8,104.2121,104.2121,104.2121,5/7/2020
Bond Fund,35107751038,337026854.3,104.169,104.169,104.169,5/6/2020
Bond Fund,35114983798,337221961,104.1302,104.1302,104.1302,5/5/2020
Bond Fund,34831576560,334621703.6,104.0924,104.0924,104.0924,5/4/2020
Bond Fund,34671013919,333203799.3,104.0535,104.0535,104.0535,5/3/2020
Bond Fund,34832229828,332041033,104.9034,104.9034,104.9034,4/29/2020
Bond Fund,33965508575,323900148.3,104.8641,104.8641,104.8641,4/28/2020
Bond Fund,33895660487,323354082.2,104.8252,104.8252,104.8252,4/27/2020
Bond Fund,33570845961,320734420.4,104.6687,104.6687,104.6687,4/26/2020
Bond Fund,33662033882,321244697.3,104.7863,104.7863,104.7863,4/26/2020
Bond Fund,33481830515,320012127.1,104.6268,104.6268,104.6268,4/22/2020
Bond Fund,33474108329,320055243.3,104.5885,104.5885,104.5885,4/21/2020
Bond Fund,36208509452,346312618.1,104.5544,104.5544,104.5544,4/20/2020
Bond Fund,36068777270,345087816.8,104.5206,104.5206,104.5206,4/19/2020
Bond Fund,36063899113,345396918.1,104.4129,104.4129,104.4129,4/16/2020
Bond Fund,35938606393,344308548.1,104.3791,104.3791,104.3791,4/15/2020
Bond Fund,35769162974,342796517.7,104.3452,104.3452,104.3452,4/14/2020
Bond Fund,35712735317,342367435.8,104.3111,104.3111,104.3111,4/13/2020
Bond Fund,35563509824,341541987.3,104.1263,104.1263,104.1263,4/8/2020
Bond Fund,35469940165,340755364.8,104.0921,104.0921,104.0921,4/7/2020
Bond Fund,35326121758,339597025.7,104.0236,104.0236,104.0236,4/5/2020
Bond Fund,35066099283,337411855.8,103.9267,103.9267,103.9267,4/2/2020
Bond Fund,34915262944,336081574.5,103.8893,103.8893,103.8893,4/1/2020
Bond Fund,34580279652,332975260.2,103.8524,103.8524,103.8524,3/31/2020
Bond Fund,34560754944,329731124.8,104.815,104.815,104.815,3/30/2020
Bond Fund,34397760008,328294406.7,104.7772,104.7772,104.7772,3/29/2020
Bond Fund,34319223740,327901253.4,104.6633,104.6633,104.6633,3/26/2020
Bond Fund,33980343209,324785139.4,104.6241,104.6241,104.6241,3/25/2020
Bond Fund,33930611310,324426034.4,104.5866,104.5866,104.5866,3/24/2020
Bond Fund,33912890697,324374802.7,104.5485,104.5485,104.5485,3/23/2020
Bond Fund,33619097249,321681761.4,104.5104,104.5104,104.5104,3/22/2020
Bond Fund,33455490751,320467539.4,104.3959,104.3959,104.3959,3/19/2020
Bond Fund,33332423900,319405169.5,104.3578,104.3578,104.3578,3/18/2020
Bond Fund,33204166703,318293203.1,104.3194,104.3194,104.3194,3/17/2020
Bond Fund,32947606273,315949933.1,104.2811,104.2811,104.2811,3/16/2020
Bond Fund,32801277090,314664955.9,104.2419,104.2419,104.2419,3/15/2020
Bond Fund,32710648532,314145815.9,104.1257,104.1257,104.1257,3/12/2020
Bond Fund,32519886574,312429819.4,104.087,104.087,104.087,3/11/2020
Bond Fund,32270753773,310151724.1,104.0483,104.0483,104.0483,3/10/2020
Bond Fund,32187962983,309466987,104.011,104.011,104.011,3/9/2020
Bond Fund,31977249790,307556300,103.972,103.972,103.972,3/8/2020
Bond Fund,31757085750,305901683.2,103.8147,103.8147,103.8147,3/4/2020
Bond Fund,31174768043,300405841.7,103.7755,103.7755,103.7755,3/3/2020
Bond Fund,30734364621,296271716.2,103.7371,103.7371,103.7371,3/2/2020
Bond Fund,30408547439,293243088.2,103.6974,103.6974,103.6974,3/1/2020
Bond Fund,30543608733,292215122.9,104.5244,104.5244,104.5244,2/27/2020
Bond Fund,30449867143,291429152.5,104.4846,104.4846,104.4846,2/26/2020
Bond Fund,30160444687,288769061.9,104.4449,104.4449,104.4449,2/25/2020
Bond Fund,30130710578,288598507.9,104.4036,104.4036,104.4036,2/24/2020
Bond Fund,30072271832,288147582.2,104.3641,104.3641,104.3641,2/23/2020
Bond Fund,29959447092,287392317.1,104.2458,104.2458,104.2458,2/20/2020
Bond Fund,29800292667,285973937.7,104.2063,104.2063,104.2063,2/19/2020
Bond Fund,29738893449,285493309.5,104.1667,104.1667,104.1667,2/18/2020
Bond Fund,29551889371,283805574.2,104.1272,104.1272,104.1272,2/17/2020
Bond Fund,29392930216,282380814.1,104.0897,104.0897,104.0897,2/16/2020
Bond Fund,29114708161,280025212.3,103.9717,103.9717,103.9717,2/13/2020
Bond Fund,29079959260,279797652.4,103.9321,103.9321,103.9321,2/12/2020
Bond Fund,29022580642,279388383.2,103.879,103.879,103.879,2/11/2020
Bond Fund,28900876277,278317719.3,103.8413,103.8413,103.8413,2/10/2020
Bond Fund,28839847955,277833080.8,103.8028,103.8028,103.8028,2/9/2020
Bond Fund,28776840332,277528389.9,103.6897,103.6897,103.6897,2/6/2020
Bond Fund,28660258131,276505273.9,103.6518,103.6518,103.6518,2/5/2020
Bond Fund,28706179198,277049673.7,103.6138,103.6138,103.6138,2/4/2020
Bond Fund,28275540088,272989448.9,103.5774,103.5774,103.5774,2/3/2020
Bond Fund,28173536875,272105119.7,103.5392,103.5392,103.5392,2/2/2020
Bond Fund,28390718260,271878658.2,104.4242,104.4242,104.4242,1/30/2020
Bond Fund,28364013456,271733198.6,104.3818,104.3818,104.3818,1/29/2020
Bond Fund,28341636439,271617462,104.3439,104.3439,104.3439,1/28/2020
Bond Fund,27760913496,266147628.3,104.3064,104.3064,104.3064,1/27/2020
Bond Fund,27632983675,265018285,104.2682,104.2682,104.2682,1/26/2020
Bond Fund,27480276887,263844731,104.1532,104.1532,104.1532,1/23/2020
Bond Fund,27447922228,263631147,104.1149,104.1149,104.1149,1/22/2020
Bond Fund,27375531654,263031393.7,104.0771,104.0771,104.0771,1/21/2020
Bond Fund,27258551967,261974453,104.0504,104.0504,104.0504,1/20/2020
Bond Fund,27148471031,261009827.6,104.0132,104.0132,104.0132,1/19/2020
Bond Fund,27029428608,260150002.5,103.8994,103.8994,103.8994,1/16/2020
Bond Fund,26977243223,259742806.9,103.8614,103.8614,103.8614,1/15/2020
Bond Fund,26977243223,259742806.9,103.8614,103.8614,103.8614,1/15/2020
Bond Fund,26937838641,259458049.6,103.8235,103.8235,103.8235,1/14/2020
Bond Fund,26831500690,258528529.1,103.7855,103.7855,103.7855,1/13/2020
Bond Fund,26809619974,258412800.2,103.7473,103.7473,103.7473,1/12/2020
Bond Fund,26684787471,257493707.2,103.6328,103.6328,103.6328,1/9/2020
Bond Fund,26590032445,256674250.7,103.5945,103.5945,103.5945,1/8/2020
Bond Fund,25924422126,250340405.2,103.5567,103.5567,103.5567,1/7/2020
Bond Fund,25970206322,250877341,103.5175,103.5175,103.5175,1/6/2020
Bond Fund,25919453847,250484404.6,103.4773,103.4773,103.4773,1/5/2020
Bond Fund,25804054529,249649369.5,103.3612,103.3612,103.3612,1/2/2020
Bond Fund,25586978257,247639371.7,103.3235,103.3235,103.3235,1/1/2020
Bond Fund,25445083011,246447343.6,103.2475,103.2475,103.2475,12/30/2019
Bond Fund,25424312151,246337353.9,103.2093,103.2093,103.2093,12/29/2019
Bond Fund,25297328360,245379965.5,103.0945,103.0945,103.0945,12/26/2019
Bond Fund,25169779887,244416267.6,102.9792,102.9792,102.9792,12/23/2019
Bond Fund,24756859170,240496705.9,102.9405,102.9405,102.9405,12/22/2019
Bond Fund,24497066534,238246662.8,102.8223,102.8223,102.8223,12/19/2019
Bond Fund,24489730741,238267798.9,102.7824,102.7824,102.7824,12/18/2019
Bond Fund,24418529445,237667119,102.7426,102.7426,102.7426,12/17/2019
Bond Fund,24401034756,237584861,102.7045,102.7045,102.7045,12/16/2019
Bond Fund,24069396264,234442648.1,102.6665,102.6665,102.6665,12/15/2019
Bond Fund,24010651457,234134946.1,102.5505,102.5505,102.5505,12/12/2019
Bond Fund,23988098225,234003364.5,102.5118,102.5118,102.5118,12/11/2019
Bond Fund,23681197800,231096904.7,102.473,102.473,102.473,12/10/2019
Bond Fund,23629937503,230685185.7,102.4337,102.4337,102.4337,12/9/2019
Bond Fund,23540535640,230166762.9,102.276,102.276,102.276,12/5/2019
Bond Fund,23483454209,229697413,102.2365,102.2365,102.2365,12/4/2019
Bond Fund,23325903677,228244626.3,102.1969,102.1969,102.1969,12/3/2019
Bond Fund,23278851734,227902762.7,102.1438,102.1438,102.1438,12/2/2019
Bond Fund,23161811769,226816488.1,102.117,102.117,102.117,12/1/2019
Bond Fund,22837215602,223895125.3,101.9996,101.9996,101.9996,11/28/2019
Bond Fund,22817257355,223786585.1,101.9599,101.9599,101.9599,11/27/2019
Bond Fund,22649363740,222226539.6,101.9202,101.9202,101.9202,11/26/2019
Bond Fund,22595923255,221789402.4,101.8801,101.8801,101.8801,11/25/2019
Bond Fund,22287345053,218844795.9,101.8409,101.8409,101.8409,11/24/2019
Bond Fund,22173946793,217987298.9,101.7213,101.7213,101.7213,11/21/2019
Bond Fund,22159558602,217933752.7,101.6803,101.6803,101.6803,11/20/2019
Bond Fund,17109475377,168316856.1,101.6504,101.6504,101.6504,11/19/2019
Bond Fund,16143219438,158929423.8,101.5748,101.5748,101.5748,11/17/2019
Bond Fund,16123549559,158929423.8,101.451,101.451,101.451,11/14/2019
Bond Fund,16117096257,158929423.8,101.4104,101.4104,101.4104,11/13/2019
Bond Fund,16110645660,158929423.8,101.3698,101.3698,101.3698,11/12/2019
