Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Watoto Fund,3323445748,9926878.61,334.7926,334.7926,331.4447,7/12/2018
Watoto Fund,3321724934,9926465.57,334.6332,334.6332,331.2869,7/11/2018
Watoto Fund,3320802326,9925490.17,334.5731,334.5731,331.2274,7/10/2018
Watoto Fund,3308779360,9925190.2,333.3719,333.3719,330.0382,7/9/2018
Watoto Fund,3311655354,9939181,333.192,333.192,329.8601,7/6/2018
Watoto Fund,3310510377,9937529.95,333.1321,333.1321,329.8008,7/5/2018
Watoto Fund,3309336019,9935788.33,333.0723,333.0723,329.7416,7/4/2018
Watoto Fund,3307834541,9932845.39,333.0198,333.0198,329.6896,7/3/2018
Watoto Fund,3309994073,9940899.51,332.9673,332.9673,329.6376,7/2/2018
Watoto Fund,3307863982,9940313.33,332.7726,332.7726,329.4449,6/29/2018
Watoto Fund,3306969812,9939561.8,332.7078,332.7078,329.3807,6/28/2018
Watoto Fund,3305775813,9937909.67,332.643,332.643,329.3165,6/27/2018
Watoto Fund,3304919903,9937272.11,332.5782,332.5782,329.2524,6/26/2018
Watoto Fund,3305306570,9928110.86,332.924,332.924,329.5948,6/25/2018
Watoto Fund,3303018643,9927028.78,332.7298,332.7298,329.4025,6/22/2018
Watoto Fund,3302080905,9926141.95,332.6651,332.6651,329.3384,6/21/2018
Watoto Fund,3299003644,9918820.85,332.6004,332.6004,329.2744,6/20/2018
Watoto Fund,3295156860,9909182.78,332.5357,332.5357,329.2103,6/19/2018
Watoto Fund,3297413249,9917936.63,332.4697,332.4697,329.145,6/18/2018
Watoto Fund,3284738913,9914029.02,331.3223,331.3223,328.0091,6/13/2018
Watoto Fund,3285454664,9918151.35,331.2568,331.2568,327.9442,6/12/2018
Watoto Fund,3284655499,9917683.33,331.1918,331.1918,327.8799,6/11/2018
Watoto Fund,3280246895,9910190.73,330.9974,330.9974,327.6874,6/8/2018
Watoto Fund,3279157246,9908842.49,330.9324,330.9324,327.6231,6/7/2018
Watoto Fund,3274276711,9896032.44,330.8676,330.8676,327.5589,6/6/2018
Watoto Fund,3272883510,9893764.94,330.8026,330.8026,327.4946,6/5/2018
Watoto Fund,3274836310,9901622.56,330.7373,330.7373,327.43,6/4/2018
Watoto Fund,3272777688,9901229.12,330.5426,330.5426,327.2371,6/1/2018
Watoto Fund,3266701247,9900568.7,329.9509,329.9509,326.6514,5/31/2018
Watoto Fund,3267657116,9891895.73,330.3368,330.3368,327.0334,5/30/2018
Watoto Fund,3265598977,9886400.72,330.3122,330.3122,327.0091,5/29/2018
Watoto Fund,3263107044,9880804.96,330.2471,330.2471,326.9446,5/28/2018
Watoto Fund,3260958927,9880138.4,330.0519,330.0519,326.7514,5/25/2018
Watoto Fund,3259966204,9879077.71,329.9869,329.9869,326.687,5/24/2018
Watoto Fund,3258383414,9876228.55,329.9218,329.9218,326.6226,5/23/2018
Watoto Fund,3257780999,9876364.54,329.8563,329.8563,326.5577,5/22/2018
Watoto Fund,3267091251,9906550.37,329.791,329.791,326.4931,5/21/2018
Watoto Fund,3265148741,9906520.03,329.5959,329.5959,326.3,5/18/2018
Watoto Fund,3268973816,9906336.94,329.9882,329.9882,326.6883,5/17/2018
Watoto Fund,3246968654,9906153.05,327.7729,327.7729,324.4952,5/16/2018
Watoto Fund,3245403445,9903347,327.7077,327.7077,324.4307,5/15/2018
Watoto Fund,3257983187,9902769.03,328.9972,328.9972,325.7072,5/14/2018
Watoto Fund,3255368982,9900685.6,328.8024,328.8024,325.5144,5/11/2018
Watoto Fund,3254626023,9900381.41,328.7374,328.7374,325.4501,5/10/2018
Watoto Fund,3252438039,9897124.17,328.6246,328.6246,325.3383,5/9/2018
