Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Jikimu Fund,22611677401,183085627.6,123.5033,123.5033,121.0332,5/23/2017
Jikimu Fund,22611677401,183085627.6,123.5033,123.5033,121.0332,5/23/2017
Jikimu Fund,22582859534,182907573.9,123.466,123.466,120.9966,5/22/2017
Jikimu Fund,22582859534,182907573.9,123.466,123.466,120.9966,5/22/2017
Jikimu Fund,22558996129,182944043,123.3109,123.3109,120.8447,5/19/2017
Jikimu Fund,22558996129,182944043,123.3109,123.3109,120.8447,5/19/2017
Jikimu Fund,22621955282,182978780.5,123.6316,123.6316,121.1589,5/18/2017
Jikimu Fund,22621955282,182978780.5,123.6316,123.6316,121.1589,5/18/2017
Jikimu Fund,22631593063,183112591.5,123.5939,123.5939,121.122,5/17/2017
Jikimu Fund,22631593063,183112591.5,123.5939,123.5939,121.122,5/17/2017
Jikimu Fund,22653984358,183349755,123.5561,123.5561,121.085,5/16/2017
Jikimu Fund,22653984358,183349755,123.5561,123.5561,121.085,5/16/2017
Jikimu Fund,22646031650,183341300.4,123.5184,123.5184,121.0481,5/15/2017
Jikimu Fund,22646031650,183341300.4,123.5184,123.5184,121.0481,5/15/2017
Jikimu Fund,22575366045,182936132.8,123.4057,123.4057,120.9376,5/12/2017
Jikimu Fund,22575366045,182936132.8,123.4057,123.4057,120.9376,5/12/2017
Jikimu Fund,22649015899,183589514.8,123.3677,123.3677,120.9003,5/11/2017
Jikimu Fund,22649015899,183589514.8,123.3677,123.3677,120.9003,5/11/2017
Jikimu Fund,22646830297,183628880.1,123.3293,123.3293,120.8628,5/10/2017
Jikimu Fund,22646830297,183628880.1,123.3293,123.3293,120.8628,5/10/2017
Jikimu Fund,22627136978,183628880.1,123.2221,123.2221,120.7577,5/9/2017
Jikimu Fund,22627136978,183628880.1,123.2221,123.2221,120.7577,5/9/2017
Jikimu Fund,22738262369,184039990.7,123.5507,123.5507,121.0796,5/8/2017
Jikimu Fund,22738262369,184039990.7,123.5507,123.5507,121.0796,5/8/2017
Jikimu Fund,22715639556,184004346,123.4516,123.4516,120.9826,5/5/2017
Jikimu Fund,22715639556,184004346,123.4516,123.4516,120.9826,5/5/2017
Jikimu Fund,22721032056,184084064.4,123.4275,123.4275,120.9589,5/4/2017
Jikimu Fund,22721032056,184084064.4,123.4275,123.4275,120.9589,5/4/2017
Jikimu Fund,22697432799,183953018.4,123.3871,123.3871,120.9194,5/3/2017
Jikimu Fund,22697432799,183953018.4,123.3871,123.3871,120.9194,5/3/2017
Jikimu Fund,22784732053,184606598.4,123.4232,123.4232,120.9547,5/2/2017
Jikimu Fund,22784732053,184606598.4,123.4232,123.4232,120.9547,5/2/2017
Jikimu Fund,22728097407,184565021.1,123.1441,123.1441,120.6812,4/28/2017
Jikimu Fund,22728097407,184565021.1,123.1441,123.1441,120.6812,4/28/2017
Jikimu Fund,22728097407,184565021.1,123.1441,123.1441,120.6812,4/28/2017
Jikimu Fund,22795895906,184520490.3,123.5413,123.5413,121.0704,4/27/2017
Jikimu Fund,22795895906,184520490.3,123.5413,123.5413,121.0704,4/27/2017
Jikimu Fund,22749675961,184324837.3,123.4217,123.4217,120.9532,4/25/2017
Jikimu Fund,22749675961,184324837.3,123.4217,123.4217,120.9532,4/25/2017
Jikimu Fund,23029243280,186649396.1,123.3824,123.3824,120.9147,4/24/2017
Jikimu Fund,23029243280,186649396.1,123.3824,123.3824,120.9147,4/24/2017
Jikimu Fund,22986634484,186477574.8,123.2676,123.2676,120.8022,4/21/2017
Jikimu Fund,22986634484,186477574.8,123.2676,123.2676,120.8022,4/21/2017
Jikimu Fund,22978214748,186466344.8,123.2298,123.2298,120.7652,4/20/2017
Jikimu Fund,22978214748,186466344.8,123.2298,123.2298,120.7652,4/20/2017
Jikimu Fund,23145288780,187884001.7,123.1892,123.1892,120.7255,4/19/2017
Jikimu Fund,23145288780,187884001.7,123.1892,123.1892,120.7255,4/19/2017
Jikimu Fund,23127407481,187794681.6,123.1526,123.1526,120.6896,4/18/2017
Jikimu Fund,23127407481,187794681.6,123.1526,123.1526,120.6896,4/18/2017
Jikimu Fund,23067846417,187591377.7,122.9686,122.9686,120.5092,4/13/2017
Jikimu Fund,23067846417,187591377.7,122.9686,122.9686,120.5092,4/13/2017
Jikimu Fund,23338200587,189959605.9,122.8588,122.8588,120.4016,4/12/2017
Jikimu Fund,23338200587,189959605.9,122.8588,122.8588,120.4016,4/12/2017
Jikimu Fund,23077163018,188163437.1,122.6442,122.6442,120.1914,4/11/2017
Jikimu Fund,23077163018,188163437.1,122.6442,122.6442,120.1914,4/11/2017
Jikimu Fund,23036955043,187896129.4,122.6047,122.6047,120.1526,4/10/2017
Jikimu Fund,23036955043,187896129.4,122.6047,122.6047,120.1526,4/10/2017
Jikimu Fund,23011336788,187921382.1,122.4519,122.4519,120.0029,4/6/2017
Jikimu Fund,23011336788,187921382.1,122.4519,122.4519,120.0029,4/6/2017
Jikimu Fund,23013883733,187999883.3,122.4144,122.4144,119.9661,4/5/2017
Jikimu Fund,23013883733,187999883.3,122.4144,122.4144,119.9661,4/5/2017
Jikimu Fund,23006607087,187999883.3,122.3756,122.3756,119.9281,4/4/2017
Jikimu Fund,23006607087,187999883.3,122.3756,122.3756,119.9281,4/4/2017
Jikimu Fund,22999198750,187998828.8,122.3369,122.3369,119.8902,4/3/2017
Jikimu Fund,22999198750,187998828.8,122.3369,122.3369,119.8902,4/3/2017
Jikimu Fund,23591056445,188396037.9,125.2206,125.2206,122.7161,3/31/2017
Jikimu Fund,23591056445,188396037.9,125.2206,125.2206,122.7161,3/31/2017
Jikimu Fund,23581804673,188380061.2,125.1821,125.1821,122.6784,3/30/2017
Jikimu Fund,23581804673,188380061.2,125.1821,125.1821,122.6784,3/30/2017
Jikimu Fund,23581973117,188495163.1,125.1065,125.1065,122.6044,3/29/2017
Jikimu Fund,23581973117,188495163.1,125.1065,125.1065,122.6044,3/29/2017
Jikimu Fund,23703844306,189527441.1,125.0681,125.0681,122.5668,3/28/2017
Jikimu Fund,23703844306,189527441.1,125.0681,125.0681,122.5668,3/28/2017
Jikimu Fund,23699086816,189546390.6,125.0305,125.0305,122.5299,3/27/2017
Jikimu Fund,23699086816,189546390.6,125.0305,125.0305,122.5299,3/27/2017
Jikimu Fund,23678788681,189553770.5,124.9186,124.9186,122.4202,3/24/2017
Jikimu Fund,23678788681,189553770.5,124.9186,124.9186,122.4202,3/24/2017
Jikimu Fund,23675496826,189583817.2,124.8814,124.8814,122.3838,3/23/2017
Jikimu Fund,23675496826,189583817.2,124.8814,124.8814,122.3838,3/23/2017
Jikimu Fund,23662647566,189538462,124.8435,124.8435,122.3466,3/22/2017
Jikimu Fund,23853825285,191129813.8,124.8043,124.8043,122.3082,3/21/2017
Jikimu Fund,23840977725,191123199.9,124.7414,124.7414,122.2466,3/20/2017
Jikimu Fund,23820986548,191120030.6,124.6389,124.6389,122.1461,3/17/2017
Jikimu Fund,23804957431,191047049.7,124.6026,124.6026,122.1105,3/16/2017
Jikimu Fund,23823609589,191247723.8,124.5694,124.5694,122.078,3/15/2017
Jikimu Fund,23816613566,191247723.8,124.5328,124.5328,122.0421,3/14/2017
Jikimu Fund,23805252319,191211931.7,124.4967,124.4967,122.0068,3/13/2017
Jikimu Fund,23792118444,191797920.3,124.0478,124.0478,121.5669,3/10/2017
Jikimu Fund,23777421385,191735859.7,124.0113,124.0113,121.5311,3/9/2017
Jikimu Fund,23765070475,191690944.7,123.976,123.976,121.4964,3/8/2017
Jikimu Fund,23820931885,192228543.6,123.9198,123.9198,121.4415,3/7/2017
Jikimu Fund,23812060543,192210785.2,123.8851,123.8851,121.4074,3/6/2017
Jikimu Fund,23788855599,192189376,123.7782,123.7782,121.3026,3/3/2017
Jikimu Fund,24763992195,200577249.4,123.4636,123.4636,120.9943,3/2/2017
Jikimu Fund,24833802358,201203224,123.4265,123.4265,120.9579,3/1/2017
Jikimu Fund,24781876752,200841111.1,123.3905,123.3905,120.9226,2/28/2017
Jikimu Fund,24701738081,200250030.4,123.3545,123.3545,120.8874,2/27/2017
Jikimu Fund,24674713562,200206945.8,123.246,123.246,120.7811,2/24/2017
Jikimu Fund,24536544777,200366886.7,122.4581,122.4581,120.0089,2/23/2017
Jikimu Fund,24528385489,200359587.5,122.4218,122.4218,119.9734,2/22/2017
Jikimu Fund,24520229229,200352209.8,122.3856,122.3856,119.9379,2/21/2017
Jikimu Fund,24494669716,201127932.1,121.7865,121.7865,119.3508,2/20/2017
Jikimu Fund,24461887118,201037529.7,121.6782,121.6782,119.2446,2/17/2017
Jikimu Fund,24463264266,201107345.2,121.6428,121.6428,119.21,2/16/2017
Jikimu Fund,24475132369,201266651.9,121.6055,121.6055,119.1734,2/15/2017
Jikimu Fund,24470338197,201263279.8,121.5837,121.5837,119.152,2/14/2017
Jikimu Fund,24435625842,201063666.2,121.5318,121.5318,119.1011,2/13/2017
Jikimu Fund,24708722151,203497887.8,121.42,121.42,118.9916,2/10/2017
Jikimu Fund,24696175591,203454228,121.3844,121.3844,118.9567,2/9/2017
Jikimu Fund,24683135859,203409603.9,121.347,121.347,118.92,2/8/2017
Jikimu Fund,24764007180,204139334.2,121.3093,121.3093,118.8831,2/7/2017
Jikimu Fund,24655408345,203306496.3,121.2721,121.2721,118.8467,2/6/2017
Jikimu Fund,24629157671,203277443.9,121.1603,121.1603,118.7371,2/3/2017
Jikimu Fund,24954919517,203894487.3,122.3913,122.3913,119.9435,2/2/2017
Jikimu Fund,25017108340,204464984.2,122.354,122.354,119.9069,2/1/2017
Jikimu Fund,25008390970,204455091.9,122.3173,122.3173,119.8709,1/31/2017
Jikimu Fund,24885796442,203493303.4,122.293,122.293,119.8471,1/30/2017
Jikimu Fund,24875915218,203552528.6,122.2088,122.2088,119.7646,1/27/2017
Jikimu Fund,24833849764,203269321.5,122.1721,122.1721,119.7287,1/26/2017
Jikimu Fund,24782263971,202907008.3,122.1361,122.1361,119.6933,1/25/2017
Jikimu Fund,24770644389,202873670.6,122.0989,122.0989,119.6569,1/24/2017
Jikimu Fund,24851363408,203638223.5,122.0368,122.0368,119.5961,1/23/2017
Jikimu Fund,24816517479,203538408.4,121.9255,121.9255,119.487,1/20/2017
Jikimu Fund,24807381841,203525281.7,121.8885,121.8885,119.4507,1/19/2017
Jikimu Fund,25054868023,205620969.3,121.8498,121.8498,119.4128,1/18/2017
Jikimu Fund,25040690987,205566518.4,121.8131,121.8131,119.3768,1/17/2017
Jikimu Fund,25012821374,205494023.8,121.7204,121.7204,119.286,1/16/2017
Jikimu Fund,24975412849,205370084,121.6117,121.6117,119.1795,1/13/2017
Jikimu Fund,25163259148,206042102.5,122.1268,122.1268,119.6842,1/11/2017
Jikimu Fund,24800553367,204121783.7,121.4988,121.4988,119.0688,1/10/2017
Jikimu Fund,24790582502,204102284.7,121.4616,121.4616,119.0323,1/9/2017
Jikimu Fund,24747795280,204014109.9,121.3043,121.3043,118.8782,1/6/2017
Jikimu Fund,24768390334,204014109.9,121.4053,121.4053,118.9772,1/5/2017
Jikimu Fund,24735128786,203886080.5,121.3184,121.3184,118.892,1/4/2017
Jikimu Fund,24768390334,204014109.9,121.4053,121.4053,118.9772,1/4/2017
Jikimu Fund,24726444496,203877258,121.281,121.281,118.8554,1/3/2017
