Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Liquid Fund,15630467258,88510477.03,176.5945,176.5945,176.5945,11/23/2017
Liquid Fund,15510190302,87859933.25,176.5331,176.5331,176.5331,11/22/2017
Liquid Fund,15510190302,87859933.25,176.5331,176.5331,176.5331,11/22/2017
Liquid Fund,15502930214,87849727.43,176.471,176.471,176.471,11/21/2017
Liquid Fund,15502930214,87849727.43,176.471,176.471,176.471,11/21/2017
Liquid Fund,15437540156,87509985.44,176.4089,176.4089,176.4089,11/20/2017
Liquid Fund,15437540156,87509985.44,176.4089,176.4089,176.4089,11/20/2017
Liquid Fund,15383583228,87309385.2,176.1962,176.1962,176.1962,11/17/2017
Liquid Fund,15383583228,87309385.2,176.1962,176.1962,176.1962,11/17/2017
Liquid Fund,15439101016,87655713.6,176.1334,176.1334,176.1334,11/16/2017
Liquid Fund,15439101016,87655713.6,176.1334,176.1334,176.1334,11/16/2017
Liquid Fund,15420998923,87583956.85,176.071,176.071,176.071,11/15/2017
Liquid Fund,15420998923,87583956.85,176.071,176.071,176.071,11/15/2017
Liquid Fund,15354938473,87239655.68,176.0087,176.0087,176.0087,11/14/2017
Liquid Fund,15354938473,87239655.68,176.0087,176.0087,176.0087,11/14/2017
Liquid Fund,15259476926,86728165.5,175.946,175.946,175.946,11/13/2017
Liquid Fund,15259476926,86728165.5,175.946,175.946,175.946,11/13/2017
Liquid Fund,15214672869,86566010.72,175.758,175.758,175.758,11/10/2017
Liquid Fund,15214672869,86566010.72,175.758,175.758,175.758,11/10/2017
Liquid Fund,15207718149,86557473.2,175.695,175.695,175.695,11/9/2017
Liquid Fund,15207718149,86557473.2,175.695,175.695,175.695,11/9/2017
Liquid Fund,15268073236,86933265.75,175.6298,175.6298,175.6298,11/8/2017
Liquid Fund,15268073236,86933265.75,175.6298,175.6298,175.6298,11/8/2017
Liquid Fund,15273992130,86999169.53,175.5648,175.5648,175.5648,11/7/2017
Liquid Fund,15273992130,86999169.53,175.5648,175.5648,175.5648,11/7/2017
Liquid Fund,15233771488,86802112.57,175.5,175.5,175.5,11/6/2017
Liquid Fund,15233771488,86802112.57,175.5,175.5,175.5,11/6/2017
Liquid Fund,15160385874,86479886.51,175.3053,175.3053,175.3053,11/3/2017
Liquid Fund,15160385874,86479886.51,175.3053,175.3053,175.3053,11/3/2017
Liquid Fund,15152251493,86465614,175.2402,175.2402,175.2402,11/2/2017
Liquid Fund,15152251493,86465614,175.2402,175.2402,175.2402,11/2/2017
Liquid Fund,15142326061,86441125.15,175.175,175.175,175.175,11/1/2017
Liquid Fund,15142326061,86441125.15,175.175,175.175,175.175,11/1/2017
Liquid Fund,15174699970,86658211.32,175.1098,175.1098,175.1098,10/31/2017
